Size of Data  (KB),Server Data Size,Server Data Size (KB),Time to Send,Time to Receive,Processing Time,Topology,
3,82204,80.27734375,76,29,105,,
3,86064,84.046875,58,31,89,,
3,89936,87.828125,60,31,91,,
3,93826,91.62695313,78,36,114,,
3,97702,95.41210938,77,29,106,,
3,101578,99.19726563,921,870,1791,,
3,105454,102.9824219,123,72,195,,
3,109332,106.7695313,85,35,120,,
3,113190,110.5371094,80,35,115,,
3,117072,114.328125,70,25,95,,
3,120956,118.1210938,79,31,110,,
3,124830,121.9042969,73,29,102,,
3,128712,125.6953125,71,29,100,,
3,132596,129.4882813,66,26,92,,
3,136466,133.2675781,69,24,93,,
3,140350,137.0605469,60,29,89,,
3,144232,140.8515625,73,44,117,,
3,148100,144.6289063,72,29,101,,
3,151990,148.4277344,61,32,93,,
3,155852,152.1992188,84,29,113,,
3,159710,155.9667969,89,38,127,,
3,163586,159.7519531,75,32,107,,
3,167478,163.5527344,90,31,121,,
3,171348,167.3320313,91,41,132,,
3,175226,171.1191406,84,28,112,,
3,179094,174.8964844,86,37,123,,
3,182972,178.6835938,93,34,127,,
3,186834,182.4550781,72,17,89,,
3,190712,186.2421875,67,17,84,,
3,194596,190.0351563,88,39,127,,
3,198478,193.8261719,401,347,748,,
3,202346,197.6035156,103,38,141,,
3,206228,201.3945313,105,40,145,,
3,210098,205.1738281,164,98,262,,
3,213976,208.9609375,84,31,115,,
3,217872,212.765625,84,32,116,,
3,221742,216.5449219,1210,1151,2361,,
3,225626,220.3378906,75,17,92,,
3,229500,224.1210938,86,18,104,,
3,233368,227.8984375,94,32,126,,
3,237244,231.6835938,84,30,114,,
3,241114,235.4628906,85,30,115,,
3,244992,239.25,73,25,98,,
3,248856,243.0234375,88,32,120,,
3,252730,246.8066406,76,21,97,,
3,256610,250.5957031,86,34,120,,
3,260484,254.3789063,77,21,98,,
3,264332,258.1367188,363,291,654,,
3,268212,261.9257813,94,36,130,,
3,272096,265.71875,101,38,139,,
3,275982,269.5136719,111,35,146,,
3,279860,273.3007813,2465,2377,4842,,
3,283738,277.0878906,126,34,160,,
3,287622,280.8808594,126,23,149,,
3,291508,284.6757813,111,33,144,,
3,295380,288.4570313,91,17,108,,
3,299244,292.2304688,88,33,121,BAn15m7 (iteration 2),
3,4660,4.55078125,76,36,112,,
3,8524,8.32421875,95,37,132,,
3,12394,12.10351563,80,35,115,,
3,16272,15.890625,58,18,76,,
3,20152,19.6796875,58,23,81,,
3,24016,23.453125,49,19,68,,
3,27888,27.234375,57,34,91,,
3,31764,31.01953125,55,30,85,,
3,35634,34.79882813,51,30,81,,
3,39504,38.578125,71,41,112,,
3,43380,42.36328125,52,24,76,,
3,47258,46.15039063,63,37,100,,
3,51130,49.93164063,67,26,93,,
3,55004,53.71484375,71,30,101,,
3,58880,57.5,54,23,77,,
3,62768,61.296875,57,23,80,,
3,66640,65.078125,54,34,88,,
3,70514,68.86132813,79,38,117,,
3,74398,72.65429688,58,16,74,,
3,78254,76.41992188,79,34,113,,
3,82136,80.2109375,62,19,81,,
3,86018,84.00195313,64,21,85,,
3,89884,87.77734375,76,30,106,,
3,93760,91.5625,69,36,105,,
3,97634,95.34570313,899,849,1748,,
3,101498,99.11914063,79,38,117,,
3,105380,102.9101563,80,36,116,,
3,109254,106.6933594,56,18,74,,
3,113126,110.4746094,57,32,89,,
3,117008,114.265625,65,28,93,,
3,120882,118.0488281,61,33,94,,
3,124754,121.8300781,58,16,74,,
3,128652,125.6367188,70,25,95,,
3,132522,129.4160156,81,28,109,,
3,136398,133.2011719,60,32,92,,
3,140268,136.9804688,85,55,140,,
3,144162,140.7832031,84,35,119,,
3,148052,144.5820313,71,27,98,,
3,151930,148.3691406,64,16,80,,
3,155802,152.1503906,63,17,80,,
3,159670,155.9277344,59,17,76,,
3,163536,159.703125,72,39,111,,
3,167406,163.4824219,84,36,120,,
3,171274,167.2597656,84,32,116,,
3,175148,171.0429688,78,29,107,,
3,179024,174.828125,83,49,132,,
3,182888,178.6015625,65,17,82,,
3,186774,182.3964844,77,28,105,,
3,190654,186.1855469,1067,1020,2087,,
3,194522,189.9628906,76,33,109,,
3,198398,193.7480469,86,26,112,,
3,202268,197.5273438,82,31,113,,
3,206134,201.3027344,95,32,127,,
3,210022,205.0996094,105,33,138,,
3,213904,208.890625,116,40,156,,
3,217788,212.6835938,86,17,103,,
3,221666,216.4707031,91,34,125,,
3,225540,220.2539063,250,196,446,,
3,229422,224.0449219,267,216,483,,
3,233296,227.828125,93,39,132,,
3,237166,231.6074219,84,23,107,,
3,241034,235.3847656,82,25,107,,
3,244906,239.1660156,946,883,1829,,
3,248792,242.9609375,117,33,150,,
3,252670,246.7480469,111,17,128,,
3,256558,250.5449219,122,29,151,,
3,260450,254.3457031,123,34,157,,
3,264322,258.1269531,154,67,221,,
3,268204,261.9179688,120,34,154,,
3,272092,265.7148438,88,32,120,,
3,275956,269.4882813,496,436,932,,
3,279834,273.2753906,132,50,182,,
3,283704,277.0546875,1304,1217,2521,,
3,287590,280.8496094,110,39,149,,
3,291470,284.6386719,97,35,132,,
3,295346,288.4238281,88,33,121,BAn15m7 (iteration 3),
3,4664,4.5546875,45,19,64,,
3,8540,8.33984375,64,24,88,,
3,12416,12.125,47,19,66,,
3,16298,15.91601563,53,19,72,,
3,20192,19.71875,46,16,62,,
3,24064,23.5,49,19,68,,
3,27934,27.27929688,51,19,70,,
3,31808,31.0625,54,21,75,,
3,35692,34.85546875,59,28,87,,
3,39572,38.64453125,53,32,85,,
3,43444,42.42578125,54,31,85,,
3,47322,46.21289063,51,27,78,,
3,51196,49.99609375,66,27,93,,
3,55074,53.78320313,58,30,88,,
3,58940,57.55859375,54,18,72,,
3,62812,61.33984375,50,29,79,,
3,66692,65.12890625,51,29,80,,
3,70572,68.91796875,54,27,81,,
3,74456,72.7109375,57,21,78,,
3,78338,76.50195313,54,16,70,,
3,82210,80.28320313,63,18,81,,
3,86086,84.06835938,75,26,101,,
3,89964,87.85546875,83,47,130,,
3,93856,91.65625,57,31,88,,
3,97722,95.43164063,75,25,100,,
3,101596,99.21484375,840,803,1643,,
3,105452,102.9804688,53,18,71,,
3,109326,106.7636719,65,33,98,,
3,113198,110.5449219,70,27,97,,
3,117066,114.3222656,59,17,76,,
3,120950,118.1152344,61,16,77,,
3,124830,121.9042969,58,17,75,,
3,128718,125.7011719,284,255,539,,
3,132592,129.484375,58,17,75,,
3,136472,133.2734375,58,17,75,,
3,140358,137.0683594,67,22,89,,
3,144232,140.8515625,63,25,88,,
3,148112,144.640625,57,32,89,,
3,152000,148.4375,63,23,86,,
3,155866,152.2128906,57,18,75,,
3,159738,155.9941406,69,30,99,,
3,163620,159.7851563,82,16,98,,
3,167498,163.5722656,83,31,114,,
3,171380,167.3632813,499,441,940,,
3,175238,171.1308594,73,43,116,,
3,179122,174.9238281,72,25,97,,
3,183000,178.7109375,69,18,87,,
3,186882,182.5019531,80,15,95,,
3,190754,186.2832031,67,19,86,,
3,194624,190.0625,1169,1102,2271,,
3,198496,193.84375,83,18,101,,
3,202378,197.6347656,92,13,105,,
3,206256,201.421875,101,33,134,,
3,210126,205.2011719,87,16,103,,
3,214002,208.9863281,76,26,102,,
3,217888,212.78125,91,32,123,,
3,221756,216.5585938,278,226,504,,
3,225630,220.3417969,86,17,103,,
3,229494,224.1152344,95,41,136,,
3,233358,227.8886719,84,34,118,,
3,237240,231.6796875,85,30,115,,
3,241110,235.4589844,171,114,285,,
3,244974,239.2324219,84,30,114,,
3,248842,243.0097656,114,33,147,,
3,252722,246.7988281,126,33,159,,
3,256588,250.5742188,122,27,149,,
3,260462,254.3574219,127,34,161,,
3,264334,258.1386719,105,24,129,,
3,268208,261.921875,85,29,114,,
3,272090,265.7128906,94,31,125,,
3,275954,269.4863281,102,41,143,,
3,279838,273.2792969,2549,2499,5048,,
3,283708,277.0585938,98,32,130,,
3,287574,280.8339844,82,22,104,,
3,291438,284.6074219,94,31,125,,
3,295326,288.4042969,96,33,129,,
3,299188,292.1757813,101,35,136,BAn15m7 (iteration 4),
3,4680,4.5703125,57,25,82,,
3,8568,8.3671875,54,24,78,,
3,12434,12.14257813,49,19,68,,
3,16308,15.92578125,64,28,92,,
3,20188,19.71484375,52,19,71,,
3,24064,23.5,51,17,68,,
3,27948,27.29296875,51,18,69,,
3,31826,31.08007813,52,29,81,,
3,35692,34.85546875,55,35,90,,
3,39568,38.640625,45,25,70,,
3,43444,42.42578125,54,31,85,,
3,47322,46.21289063,54,34,88,,
3,51192,49.9921875,71,20,91,,
3,55074,53.78320313,55,26,81,,
3,58950,57.56835938,81,40,121,,
3,62830,61.35742188,79,31,110,,
3,66688,65.125,84,40,124,,
3,70564,68.91015625,82,36,118,,
3,74430,72.68554688,70,27,97,,
3,78312,76.4765625,78,32,110,,
3,82178,80.25195313,59,24,83,,
3,86064,84.046875,54,21,75,,
3,89934,87.82617188,55,17,72,,
3,93802,91.60351563,64,38,102,,
3,97698,95.40820313,80,37,117,,
3,101568,99.1875,1045,991,2036,,
3,105448,102.9765625,125,89,214,,
3,109328,106.765625,62,27,89,,
3,113208,110.5546875,56,17,73,,
3,117072,114.328125,60,18,78,,
3,120948,118.1132813,67,21,88,,
3,124816,121.890625,65,25,90,,
3,128692,125.6757813,72,28,100,,
3,132562,129.4550781,69,32,101,,
3,136446,133.2480469,65,9,74,,
3,140336,137.046875,56,31,87,,
3,144204,140.8242188,55,31,86,,
3,148082,144.6113281,81,33,114,,
3,151968,148.40625,65,39,104,,
3,155834,152.1816406,65,21,86,,
3,159710,155.9667969,75,16,91,,
3,163580,159.7460938,72,17,89,,
3,167472,163.546875,131,85,216,,
3,171350,167.3339844,87,35,122,,
3,175236,171.1289063,82,31,113,,
3,179112,174.9140625,76,27,103,,
3,183000,178.7109375,58,16,74,,
3,186874,182.4941406,351,307,658,,
3,190746,186.2753906,69,27,96,,
3,194630,190.0683594,62,17,79,,
3,198492,193.8398438,63,19,82,,
3,202378,197.6347656,66,17,83,,
3,206264,201.4296875,77,25,102,,
3,210144,205.21875,980,935,1915,,
3,214016,209,223,157,380,,
3,217892,212.7851563,89,37,126,,
3,221776,216.578125,69,17,86,,
3,225648,220.359375,947,908,1855,,
3,229534,224.1542969,85,32,117,,
3,233410,227.9394531,94,34,128,,
3,237272,231.7109375,108,16,124,,
3,241154,235.5019531,84,18,102,,
3,245036,239.2929688,78,29,107,,
3,248920,243.0859375,1133,1074,2207,,
3,252792,246.8671875,99,17,116,,
3,256666,250.6503906,100,29,129,,
3,260542,254.4355469,80,25,105,,
3,264428,258.2304688,84,27,111,,
3,268296,262.0078125,105,39,144,,
3,272176,265.796875,110,37,147,,
3,276056,269.5859375,82,21,103,,
3,279944,273.3828125,92,31,123,,
3,283814,277.1621094,113,47,160,,
3,287692,280.9492188,859,800,1659,,
3,291566,284.7324219,99,33,132,,
3,295454,288.5292969,85,21,106,,
3,299334,292.3183594,98,32,130,BAn15m7 (iteration 5),
3,4660,4.55078125,48,19,67,,
3,8542,8.341796875,44,11,55,,
3,12414,12.12304688,62,26,88,,
3,16294,15.91210938,67,27,94,,
3,20170,19.69726563,66,20,86,,
3,24032,23.46875,54,18,72,,
3,27918,27.26367188,49,16,65,,
3,31798,31.05273438,55,23,78,,
3,35670,34.83398438,49,18,67,,
3,39558,38.63085938,57,24,81,,
3,43450,42.43164063,53,29,82,,
3,47326,46.21679688,49,24,73,,
3,51200,50,65,31,96,,
3,55064,53.7734375,65,25,90,,
3,58954,57.57226563,64,24,88,,
3,62842,61.36914063,62,25,87,,
3,66716,65.15234375,55,33,88,,
3,70586,68.93164063,52,31,83,,
3,74466,72.72070313,60,34,94,,
3,78358,76.52148438,73,32,105,,
3,82242,80.31445313,62,19,81,,
3,86120,84.1015625,53,18,71,,
3,89982,87.87304688,61,25,86,,
3,93858,91.65820313,53,17,70,,
3,97724,95.43359375,56,16,72,,
3,101594,99.21289063,84,28,112,,
3,105434,102.9628906,97,29,126,,
3,109318,106.7558594,84,35,119,,
3,113180,110.5273438,81,36,117,,
3,117058,114.3144531,76,28,104,,
3,120950,118.1152344,63,37,100,,
3,124834,121.9082031,69,24,93,,
3,128720,125.703125,57,30,87,,
3,132608,129.5,65,40,105,,
3,136472,133.2734375,681,626,1307,,
3,140348,137.0585938,337,295,632,,
3,144218,140.8378906,99,51,150,,
3,148080,144.609375,85,28,113,,
3,151972,148.4101563,253,202,455,,
3,155844,152.1914063,144,100,244,,
3,159730,155.9863281,95,46,141,,
3,163606,159.7714844,81,28,109,,
3,167494,163.5683594,74,28,102,,
3,171378,167.3613281,80,34,114,,
3,175244,171.1367188,80,18,98,,
3,179114,174.9160156,660,601,1261,,
3,182984,178.6953125,63,26,89,,
3,186860,182.4804688,80,30,110,,
3,190732,186.2617188,63,17,80,,
3,194616,190.0546875,779,719,1498,,
3,198490,193.8378906,81,31,112,,
3,202354,197.6113281,78,27,105,,
3,206220,201.3867188,950,889,1839,,
3,210106,205.1816406,79,29,108,,
3,213972,208.9570313,711,661,1372,,
3,217850,212.7441406,89,35,124,,
3,221724,216.5273438,84,29,113,,
3,225598,220.3105469,413,362,775,,
3,229476,224.0976563,69,19,88,,
3,233350,227.8808594,86,18,104,,
3,237218,231.6582031,74,19,93,,
3,241098,235.4472656,80,22,102,,
3,244974,239.2324219,98,34,132,,
3,248858,243.0253906,89,26,115,,
3,252720,246.796875,84,19,103,,
3,256604,250.5898438,93,36,129,,
3,260484,254.3789063,94,46,140,,
3,264358,258.1621094,105,39,144,,
3,268234,261.9472656,90,32,122,,
3,272122,265.7441406,100,40,140,,
3,275990,269.5214844,98,33,131,,
3,279868,273.3085938,97,35,132,,
3,283740,277.0898438,123,17,140,,
3,287624,280.8828125,91,34,125,,
3,291496,284.6640625,72,19,91,,
3,295366,288.4433594,1301,1230,2531,,
3,299244,292.2304688,122,42,164,,
3,303124,296.0195313,114,33,147,,
3,306986,299.7910156,99,28,127,,
3,310864,303.578125,99,32,131,,
3,314740,307.3632813,104,34,138,,
3,318604,311.1367188,96,27,123,,
3,322486,314.9277344,112,25,137,,
3,326380,318.7304688,115,34,149,,
3,330262,322.5214844,112,40,152,,
3,334152,326.3203125,1783,1674,3457,,
3,338036,330.1132813,1242,1128,2370,,
3,341922,333.9082031,157,38,195,,
3,345808,337.703125,133,39,172,,
3,349700,341.5039063,108,36,144,,
3,353568,345.28125,112,38,150,,
3,357436,349.0585938,116,31,147,,
3,361312,352.84375,91,28,119,,
3,365182,356.6230469,1386,1318,2704,,
3,369050,360.4003906,1214,1148,2362,BAn15m10 (iteration 1),
3,4676,4.56640625,61,26,87,,
3,8562,8.361328125,64,19,83,,
3,12438,12.14648438,54,18,72,,
3,16314,15.93164063,58,19,77,,
3,20188,19.71484375,64,23,87,,
3,24070,23.50585938,55,19,74,,
3,27950,27.29492188,62,26,88,,
3,31844,31.09765625,56,23,79,,
3,35730,34.89257813,63,28,91,,
3,39612,38.68359375,58,23,81,,
3,43484,42.46484375,59,38,97,,
3,47362,46.25195313,47,18,65,,
3,51242,50.04101563,60,39,99,,
3,55112,53.8203125,59,35,94,,
3,58986,57.60351563,68,40,108,,
3,62862,61.38867188,58,36,94,,
3,66728,65.1640625,69,29,98,,
3,70604,68.94921875,50,30,80,,
3,74484,72.73828125,57,22,79,,
3,78370,76.53320313,74,18,92,,
3,82254,80.32617188,59,17,76,,
3,86132,84.11328125,52,13,65,,
3,90014,87.90429688,64,24,88,,
3,93888,91.6875,94,42,136,,
3,97760,95.46875,84,29,113,,
3,101622,99.24023438,82,17,99,,
3,105472,103,61,17,78,,
3,109352,106.7890625,54,24,78,,
3,113222,110.5683594,63,34,97,,
3,117092,114.3476563,57,20,77,,
3,120956,118.1210938,78,31,109,,
3,124822,121.8964844,89,34,123,,
3,128706,125.6894531,74,27,101,,
3,132578,129.4707031,72,44,116,,
3,136454,133.2558594,1439,1394,2833,,
3,140338,137.0488281,66,25,91,,
3,144228,140.8476563,554,514,1068,,
3,148100,144.6289063,154,111,265,,
3,151988,148.4257813,79,26,105,,
3,155880,152.2265625,277,226,503,,
3,159742,155.9980469,58,17,75,,
3,163620,159.7851563,58,17,75,,
3,167508,163.5820313,61,32,93,,
3,171398,167.3808594,854,799,1653,,
3,175278,171.1699219,78,18,96,,
3,179152,174.953125,78,29,107,,
3,183010,178.7207031,64,18,82,,
3,186888,182.5078125,64,31,95,,
3,190778,186.3066406,662,624,1286,,
3,194646,190.0839844,106,33,139,,
3,198528,193.875,69,17,86,,
3,202406,197.6621094,81,30,111,,
3,206288,201.453125,679,629,1308,,
3,210158,205.2324219,63,18,81,,
3,214038,209.0214844,792,741,1533,,
3,217916,212.8085938,84,31,115,,
3,221792,216.59375,101,35,136,,
3,225668,220.3789063,91,31,122,,
3,229546,224.1660156,263,210,473,,
3,233430,227.9589844,92,34,126,,
3,237312,231.75,104,36,140,,
3,241192,235.5390625,100,33,133,,
3,245068,239.3242188,98,37,135,,
3,248940,243.1054688,99,35,134,,
3,252806,246.8808594,86,22,108,,
3,256688,250.671875,585,520,1105,,
3,260564,254.4570313,103,24,127,,
3,264440,258.2421875,99,35,134,,
3,268320,262.03125,96,32,128,,
3,272194,265.8144531,79,18,97,,
3,276072,269.6015625,88,25,113,,
3,279950,273.3886719,84,28,112,,
3,283812,277.1601563,84,28,112,,
3,287684,280.9414063,98,35,133,,
3,291570,284.7363281,88,25,113,,
3,295440,288.515625,1190,1126,2316,,
3,299312,292.296875,94,26,120,,
3,303188,296.0820313,107,22,129,,
3,307076,299.8789063,220,151,371,,
3,310932,303.6445313,117,54,171,,
3,314828,307.4492188,98,32,130,,
3,318704,311.234375,103,34,137,,
3,322576,315.015625,108,42,150,,
3,326460,318.8085938,97,33,130,,
3,330338,322.5957031,97,17,114,,
3,334216,326.3828125,1865,1792,3657,,
3,338108,330.1835938,98,36,134,,
3,341988,333.9726563,96,32,128,,
3,345872,337.765625,98,32,130,,
3,349736,341.5390625,109,29,138,,
3,353616,345.328125,102,35,137,,
3,357492,349.1132813,97,33,130,,
3,361378,352.9082031,100,34,134,,
3,365248,356.6875,2634,2563,5197,,
3,369124,360.4726563,1164,1082,2246,BAn15m10 (iteration 2),
3,4670,4.560546875,53,20,73,,
3,8540,8.33984375,50,19,69,,
3,12422,12.13085938,47,20,67,,
3,16308,15.92578125,53,20,73,,
3,20176,19.703125,68,24,92,,
3,24062,23.49804688,61,23,84,,
3,27948,27.29296875,49,19,68,,
3,31836,31.08984375,51,18,69,,
3,35716,34.87890625,58,23,81,,
3,39592,38.6640625,54,21,75,,
3,43462,42.44335938,64,34,98,,
3,47344,46.234375,47,28,75,,
3,51218,50.01757813,59,19,78,,
3,55112,53.8203125,55,31,86,,
3,58988,57.60546875,83,41,124,,
3,62856,61.3828125,54,18,72,,
3,66728,65.1640625,50,31,81,,
3,70602,68.94726563,56,34,90,,
3,74478,72.73242188,54,34,88,,
3,78350,76.51367188,50,17,67,,
3,82210,80.28320313,65,21,86,,
3,86090,84.07226563,56,20,76,,
3,89962,87.85351563,53,15,68,,
3,93832,91.6328125,61,11,72,,
3,97722,95.43164063,61,21,82,,
3,101602,99.22070313,53,17,70,,
3,105474,103.0019531,61,21,82,,
3,109348,106.7851563,64,30,94,,
3,113226,110.5722656,48,25,73,,
3,117102,114.3574219,66,40,106,,
3,120962,118.1269531,72,41,113,,
3,124834,121.9082031,420,374,794,,
3,128718,125.7011719,324,263,587,,
3,132596,129.4882813,565,528,1093,,
3,136452,133.2539063,2050,2010,4060,,
3,140318,137.0292969,55,17,72,,
3,144190,140.8105469,811,766,1577,,
3,148070,144.5996094,84,29,113,,
3,151948,148.3867188,79,29,108,,
3,155824,152.171875,59,17,76,,
3,159716,155.9726563,72,29,101,,
3,163582,159.7480469,75,30,105,,
3,167460,163.5351563,76,32,108,,
3,171352,167.3359375,104,58,162,,
3,175230,171.1230469,188,155,343,,
3,179086,174.8886719,674,641,1315,,
3,182958,178.6699219,144,92,236,,
3,186824,182.4453125,81,34,115,,
3,190696,186.2265625,71,22,93,,
3,194564,190.0039063,91,26,117,,
3,198450,193.7988281,107,20,127,,
3,202332,197.5898438,140,30,170,,
3,206202,201.3691406,813,762,1575,,
3,210060,205.1367188,104,52,156,,
3,213930,208.9160156,911,860,1771,,
3,217812,212.7070313,85,36,121,,
3,221692,216.4960938,84,35,119,,
3,225560,220.2734375,85,37,122,,
3,229426,224.0488281,83,16,99,,
3,233296,227.828125,81,32,113,,
3,237176,231.6171875,97,38,135,,
3,241058,235.4082031,96,36,132,,
3,244932,239.1914063,82,29,111,,
3,248804,242.9726563,83,31,114,,
3,252690,246.7675781,93,36,129,,
3,256576,250.5625,885,809,1694,,
3,260454,254.3496094,92,30,122,,
3,264332,258.1367188,76,22,98,,
3,268212,261.9257813,85,15,100,,
3,272082,265.7050781,101,36,137,,
3,275956,269.4882813,103,48,151,,
3,279848,273.2890625,116,48,164,,
3,283728,277.078125,75,21,96,,
3,287600,280.859375,90,34,124,,
3,291480,284.6484375,92,31,123,,
3,295364,288.4414063,106,38,144,,
3,299238,292.2246094,239,164,403,,
3,303096,295.9921875,879,812,1691,,
3,306992,299.796875,98,36,134,,
3,310868,303.5820313,83,25,108,,
3,314750,307.3730469,81,25,106,,
3,318628,311.1601563,88,17,105,,
3,322506,314.9472656,91,35,126,,
3,326392,318.7421875,90,33,123,,
3,330262,322.5214844,96,33,129,,
3,334134,326.3027344,2888,2830,5718,,
3,338004,330.0820313,93,33,126,,
3,341876,333.8632813,106,51,157,,
3,345748,337.6445313,91,33,124,,
3,349628,341.4335938,97,35,132,,
3,353498,345.2128906,100,39,139,,
3,357378,349.0019531,104,32,136,,
3,361258,352.7910156,97,34,131,,
3,365134,356.5761719,1376,1308,2684,,
3,369012,360.3632813,1834,1756,3590,BAn15m10 (iteration 3),
6,10258,10.01757813,780,551,1331,,
6,19732,19.26953125,787,520,1307,,
6,29210,28.52539063,794,532,1326,,
6,38692,37.78515625,761,564,1325,,
6,48166,47.03710938,785,559,1344,,
6,57658,56.30664063,883,644,1527,,
6,67130,65.55664063,809,548,1357,,
6,76604,74.80859375,775,541,1316,,
6,86084,84.06640625,813,595,1408,,
6,95560,93.3203125,814,585,1399,,
6,105032,102.5703125,333,67,400,,
6,114516,111.8320313,160,89,249,,
6,123990,121.0839844,159,103,262,,
6,133478,130.3496094,176,98,274,,
6,142954,139.6035156,164,84,248,,
6,152420,148.8476563,182,116,298,,
6,161886,158.0917969,257,164,421,,
6,171354,167.3378906,311,182,493,,
6,180818,176.5800781,350,220,570,,
6,190304,185.84375,499,100,599,,
6,199780,195.0976563,197,101,298,,
6,209240,204.3359375,195,113,308,,
6,218710,213.5839844,163,79,242,,
6,228180,222.8320313,200,85,285,,
6,237656,232.0859375,185,99,284,,
6,247118,241.3261719,174,104,278,,
6,256608,250.59375,193,107,300,,
6,266082,259.8457031,327,59,386,,
6,275554,269.0957031,200,110,310,,
6,285036,278.3554688,221,82,303,,
6,294512,287.609375,165,64,229,,
6,303974,296.8496094,780,692,1472,,
6,313448,306.1015625,771,691,1462,,
6,322924,315.3554688,726,644,1370,,
6,332402,324.6113281,675,373,1048,,
6,341886,333.8730469,643,476,1119,,
6,351370,343.1347656,499,423,922,,
6,360832,352.375,520,416,936,,
6,370310,361.6308594,483,392,875,,
6,379778,370.8769531,508,418,926,,
6,389248,380.125,554,294,848,,
6,398728,389.3828125,555,412,967,,
6,408196,398.6289063,603,508,1111,,
6,417664,407.875,768,653,1421,,
6,427132,417.1210938,546,455,1001,,
6,436618,426.3847656,615,423,1038,,
6,446086,435.6308594,617,506,1123,,
6,455564,444.8867188,610,526,1136,,
6,465038,454.1386719,636,508,1144,,
6,474512,463.390625,648,457,1105,,
6,483994,472.6503906,674,517,1191,,
6,493458,481.8925781,760,647,1407,,
6,502930,491.1425781,1275,1039,2314,,
6,512402,500.3925781,462,367,829,,
6,521868,509.6367188,1302,1093,2395,,
6,531334,518.8808594,819,134,953,,
6,540812,528.1367188,561,385,946,,
6,550296,537.3984375,437,297,734,,
6,559768,546.6484375,434,336,770,,
6,569252,555.9101563,577,471,1048,,
6,578730,565.1660156,577,476,1053,,
6,588216,574.4296875,571,463,1034,,
6,597686,583.6777344,587,442,1029,,
6,607164,592.9335938,599,413,1012,,
6,616654,602.2011719,610,493,1103,,
6,626132,611.4570313,935,209,1144,,
6,635612,620.7148438,582,348,930,,
6,645072,629.953125,525,399,924,,
6,654548,639.2070313,693,573,1266,,
6,664018,648.4550781,1795,1624,3419,,
6,673488,657.703125,1729,1594,3323,,
6,682962,666.9550781,1434,1275,2709,,
6,692436,676.2070313,2063,1878,3941,,
6,701918,685.4667969,1324,1212,2536,,
6,711388,694.7148438,1274,1133,2407,,
6,720872,703.9765625,1387,673,2060,,
6,730328,713.2109375,1212,1055,2267,,
6,739804,722.4648438,1024,891,1915,,
6,749286,731.7246094,1238,1085,2323,,
6,758756,740.9726563,1296,1132,2428,,
6,768230,750.2246094,1501,1285,2786,,
6,777710,759.4824219,1005,881,1886,,
6,787198,768.7480469,1475,1311,2786,,
6,796668,777.9960938,1203,1069,2272,,
6,806146,787.2519531,1279,1144,2423,,
6,815624,796.5078125,1354,624,1978,,
6,825094,805.7558594,974,806,1780,,
6,834578,815.0175781,1250,1089,2339,,
6,844054,824.2714844,1346,1189,2535,,
6,853552,833.546875,1507,1217,2724,,
6,863030,842.8027344,949,798,1747,,
6,872506,852.0566406,1239,1086,2325,,
6,881996,861.3242188,1231,1086,2317,,
6,891464,870.5703125,1243,1107,2350,,
6,900942,879.8261719,1329,1169,2498,BAn15m10 (iteration 1),
6,10270,10.02929688,97,55,152,,
6,19740,19.27734375,125,75,200,,
6,29236,28.55078125,132,71,203,,
6,38720,37.8125,89,45,134,,
6,48192,47.0625,97,57,154,,
6,57670,56.31835938,103,73,176,,
6,67152,65.578125,100,65,165,,
6,76628,74.83203125,110,62,172,,
6,86092,84.07421875,105,71,176,,
6,95562,93.32226563,110,60,170,,
6,105054,102.5917969,201,144,345,,
6,114536,111.8515625,130,68,198,,
6,124002,121.0957031,126,71,197,,
6,133468,130.3398438,1025,964,1989,,
6,142932,139.5820313,110,57,167,,
6,152396,148.8242188,114,56,170,,
6,161876,158.0820313,123,60,183,,
6,171358,167.3417969,2197,2043,4240,,
6,180844,176.6054688,129,69,198,,
6,190326,185.8652344,133,66,199,,
6,199802,195.1191406,137,66,203,,
6,209284,204.3789063,1031,967,1998,,
6,218740,213.6132813,140,71,211,,
6,228218,222.8691406,149,81,230,,
6,237676,232.1054688,951,892,1843,,
6,247154,241.3613281,129,58,187,,
6,256640,250.625,445,377,822,BAn15m2 (iteration 1),
6,10272,10.03125,100,56,156,,
6,19744,19.28125,109,63,172,,
6,29228,28.54296875,101,56,157,,
6,38710,37.80273438,93,64,157,,
6,48186,47.05664063,88,61,149,,
6,57664,56.3125,146,78,224,,
6,67164,65.58984375,99,58,157,,
6,76642,74.84570313,146,82,228,,
6,86116,84.09765625,143,86,229,,
6,95596,93.35546875,130,70,200,,
6,105078,102.6152344,126,65,191,,
6,114548,111.8632813,120,61,181,,
6,124030,121.1230469,110,58,168,,
6,133524,130.3945313,99,49,148,,
6,143002,139.6503906,103,54,157,,
6,152480,148.90625,134,71,205,,
6,161960,158.1640625,112,60,172,,
6,171440,167.421875,108,59,167,,
6,180916,176.6757813,165,96,261,,
6,190396,185.9335938,153,97,250,,
6,199874,195.1894531,106,53,159,,
6,209352,204.4453125,123,61,184,,
6,218844,213.7148438,609,540,1149,,
6,228324,222.9726563,122,61,183,,
6,237808,232.234375,128,68,196,,
6,247276,241.4804688,1036,955,1991,,
6,256764,250.7460938,135,62,197,BAn15m2 (iteration 2),
6,10274,10.03320313,95,53,148,,
