Size of Data  (KB),Server Data Size,Server Data Size (KB),Time to Send,Time to Receive,Processing Time,Topology,
10,278108,271.5898438,200,106,306,,
10,292484,285.6289063,170,87,257,,
10,306858,299.6660156,189,96,285,,
10,321234,313.7050781,207,109,316,,
10,335602,327.7363281,166,85,251,,
10,349978,341.7753906,221,115,336,,
10,364350,355.8105469,208,99,307,,
10,378726,369.8496094,216,108,324,,
10,393092,383.8789063,214,112,326,,
10,407458,397.9082031,286,164,450,,
10,421830,411.9433594,262,127,389,,
10,436216,425.9921875,197,116,313,,
10,450584,440.0234375,211,117,328,,
10,464968,454.0703125,177,93,270,,
10,479344,468.109375,198,109,307,,
10,493702,482.1308594,194,114,308,,
10,508074,496.1660156,202,115,317,BAn10m5 (iteration 2),
10,15160,14.8046875,136,92,228,,
10,29536,28.84375,117,77,194,,
10,43908,42.87890625,122,84,206,,
10,58290,56.92382813,137,94,231,,
10,72656,70.953125,123,83,206,,
10,87040,85,154,73,227,,
10,101430,99.05273438,134,90,224,,
10,115804,113.0898438,148,100,248,,
10,130166,127.1152344,145,97,242,,
10,145252,141.8476563,194,143,337,,
10,160330,156.5722656,158,106,264,,
10,175404,171.2929688,155,109,264,,
10,190490,186.0253906,167,105,272,,
10,205564,200.7460938,175,110,285,,
10,220650,215.4785156,147,88,235,,
10,235026,229.5175781,169,109,278,,
10,249396,243.5507813,193,123,316,,
10,263776,257.59375,192,116,308,,
10,278158,271.6386719,176,111,287,,
10,292538,285.6816406,179,108,287,,
10,306926,299.7324219,188,109,297,,
10,321306,313.7753906,178,106,284,,
10,335684,327.8164063,170,102,272,,
10,350068,341.8632813,168,98,266,,
10,364448,355.90625,165,82,247,,
10,378826,369.9472656,172,102,274,,
10,393198,383.9824219,186,115,301,,
10,407568,398.015625,168,98,266,,
10,421958,412.0683594,178,91,269,,
10,436322,426.0957031,196,108,304,,
10,450688,440.125,182,102,284,,
10,465064,454.1640625,181,100,281,,
10,479446,468.2089844,182,98,280,,
10,493828,482.2539063,187,101,288,,
10,508206,496.2949219,209,116,325,BAn10m5 (iteration 3),
10,15150,14.79492188,139,101,240,,
10,29526,28.83398438,134,90,224,,
10,43898,42.86914063,124,88,212,,
10,58282,56.91601563,139,92,231,,
10,72650,70.94726563,122,85,207,,
10,87028,84.98828125,138,101,239,,
10,101394,99.01757813,151,97,248,,
10,115768,113.0546875,183,127,310,,
10,130140,127.0898438,144,96,240,,
10,145208,141.8046875,149,96,245,,
10,160272,156.515625,145,96,241,,
10,175348,171.2382813,147,101,248,,
10,190420,185.9570313,158,93,251,,
10,205502,200.6855469,167,114,281,,
10,220578,215.4082031,171,103,274,,
10,234956,229.4492188,147,88,235,,
10,249342,243.4980469,167,96,263,,
10,263720,257.5390625,168,100,268,,
10,278076,271.5585938,175,94,269,,
10,292458,285.6035156,223,140,363,,
10,306852,299.6601563,165,97,262,,
10,321230,313.7011719,154,95,249,,
10,335600,327.734375,178,111,289,,
10,349980,341.7773438,153,88,241,,
10,364342,355.8027344,170,105,275,,
10,378714,369.8378906,169,100,269,,
10,393090,383.8769531,174,101,275,,
10,407462,397.9121094,189,100,289,,
10,421826,411.9394531,178,99,277,,
10,436200,425.9765625,231,130,361,,
10,450580,440.0195313,199,114,313,,
10,464948,454.0507813,202,119,321,,
10,479338,468.1035156,206,106,312,,
10,493724,482.1523438,229,129,358,,
10,508098,496.1894531,225,128,353,BAn10m5 (iteration 4),
10,15158,14.80273438,115,80,195,,
10,29534,28.84179688,152,109,261,,
10,43904,42.875,139,102,241,,
10,58286,56.91992188,134,92,226,,275.8955224
10,72654,70.95117188,135,87,222,,
10,87022,84.98242188,159,98,257,,
10,101398,99.02148438,156,123,279,,
10,115782,113.0683594,153,107,260,,
10,130156,127.1054688,158,111,269,,
10,145232,141.828125,149,91,240,,
10,160310,156.5527344,157,91,248,,
10,175376,171.265625,155,107,262,,
10,190450,185.9863281,153,117,270,,
10,205522,200.7050781,168,111,279,,
10,220582,215.4121094,148,96,244,,
10,234954,229.4472656,144,96,240,,
10,249350,243.5058594,148,90,238,,
10,263716,257.5351563,164,103,267,,
10,278102,271.5839844,144,84,228,,
10,292488,285.6328125,181,112,293,,
10,306864,299.671875,148,81,229,,
10,321238,313.7089844,169,109,278,,
10,335616,327.75,185,110,295,,
10,349990,341.7871094,171,86,257,,
10,364362,355.8222656,180,114,294,,
10,378736,369.859375,166,88,254,,
10,393118,383.9042969,179,81,260,,
10,407500,397.9492188,184,103,287,,
10,421870,411.9824219,207,115,322,,
10,436242,426.0175781,177,104,281,,
10,450610,440.0488281,179,107,286,,
10,464994,454.0957031,161,84,245,,
10,479360,468.125,176,94,270,,
10,493730,482.1582031,168,100,268,,
10,508100,496.1914063,184,107,291,BAn10m5 (iteration 5),
10,15160,14.8046875,172,113,285,,
10,29536,28.84375,169,112,281,,
10,43908,42.87890625,131,81,212,,
10,58292,56.92578125,163,94,257,,
10,72660,70.95703125,129,83,212,,
10,87040,85,131,81,212,,
10,101414,99.03710938,147,97,244,,
10,115784,113.0703125,162,98,260,,
10,130170,127.1191406,162,105,267,,
10,144556,141.1679688,173,112,285,,
10,158936,155.2109375,179,112,291,,
10,173310,169.2480469,151,88,239,,
10,187686,183.2871094,154,95,249,,
10,202758,198.0058594,155,90,245,,
10,217838,212.7324219,183,99,282,,
10,232934,227.4746094,164,86,250,,
10,248008,242.1953125,156,94,250,,
10,263090,256.9238281,189,125,314,,
10,278158,271.6386719,231,144,375,,
10,293222,286.3496094,201,119,320,,
10,308286,301.0605469,147,84,231,,
10,323366,315.7871094,204,133,337,,
10,338436,330.5039063,215,112,327,,
10,353532,345.2460938,185,107,292,,
10,368620,359.9804688,193,118,311,,
10,383704,374.7109375,245,144,389,,
10,398796,389.4492188,279,153,432,,
10,413882,404.1816406,233,135,368,,
10,428262,418.2246094,205,111,316,,
10,442636,432.2617188,197,112,309,,
10,457002,446.2910156,212,115,327,,
10,471378,460.3300781,242,131,373,,
10,485736,474.3515625,222,120,342,,
10,500104,488.3828125,328,185,513,,
10,514480,502.421875,346,83,429,,
10,528852,516.4570313,206,94,300,,
10,543230,530.4980469,240,87,327,,
10,557612,544.5429688,247,109,356,,
10,571988,558.5820313,259,87,346,,
10,586364,572.6210938,293,122,415,,
10,600734,586.6542969,219,113,332,,
10,615130,600.7128906,311,100,411,BAn10m7 (iteration 1),
10,15158,14.80273438,134,93,227,,
10,29532,28.83984375,144,95,239,,
10,43902,42.87304688,140,93,233,,
10,58286,56.91992188,153,108,261,,
10,72654,70.95117188,183,125,308,,
10,87030,84.99023438,191,124,315,,
10,101400,99.0234375,135,85,220,,
10,115778,113.0644531,152,95,247,,
10,130166,127.1152344,179,122,301,,
10,144554,141.1660156,137,76,213,,
10,158930,155.2050781,146,96,242,,
10,173306,169.2441406,152,96,248,,
10,187680,183.28125,177,120,297,,
10,202756,198.0039063,175,99,274,,
10,217836,212.7304688,163,99,262,,
10,232908,227.4492188,163,104,267,,
10,247982,242.1699219,163,99,262,,
10,263066,256.9003906,154,109,263,,
10,278142,271.6230469,187,107,294,,
10,293222,286.3496094,158,91,249,,
10,308294,301.0683594,288,100,388,,
10,323378,315.7988281,457,357,814,,
10,338454,330.5214844,213,107,320,,
10,353510,345.2246094,183,102,285,,
10,368580,359.9414063,281,102,383,,
10,383664,374.671875,189,101,290,,
10,398750,389.4042969,184,104,288,,
10,413824,404.125,197,93,290,,
10,428198,418.1621094,170,93,263,,
10,442576,432.203125,178,100,278,,
10,456958,446.2480469,184,100,284,,
10,471340,460.2929688,185,104,289,,
10,485706,474.3222656,298,216,514,,
10,500076,488.3554688,183,102,285,,
10,514442,502.3847656,194,103,297,,
10,528820,516.4257813,186,99,285,,
10,543204,530.4726563,203,102,305,,
10,557588,544.5195313,219,132,351,,
10,571966,558.5605469,200,109,309,,
10,586340,572.5976563,189,98,287,,
10,600726,586.6464844,195,97,292,,
10,615098,600.6816406,199,101,300,BAn10m7 (iteration 2),
10,15158,14.80273438,134,89,223,,
10,29530,28.83789063,145,103,248,,
10,43902,42.87304688,145,96,241,,
10,58282,56.91601563,140,88,228,,
10,72648,70.9453125,159,99,258,,
10,87028,84.98828125,156,104,260,,
10,101400,99.0234375,134,85,219,,
10,115766,113.0527344,143,82,225,,
10,130148,127.0976563,141,88,229,,
10,144538,141.1503906,157,109,266,,
10,158906,155.1816406,136,80,216,,
10,173278,169.2167969,176,121,297,,
10,187652,183.2539063,160,98,258,,
10,202724,197.9726563,183,113,296,,
10,217800,212.6953125,158,103,261,,
10,232874,227.4160156,174,113,287,,
10,247938,242.1269531,208,120,328,,
10,263020,256.8554688,300,192,492,,
10,278102,271.5839844,222,127,349,,
10,293174,286.3027344,220,139,359,,
10,308240,301.015625,222,137,359,,
10,323318,315.7402344,219,132,351,,
10,338390,330.4589844,204,110,314,,
10,353470,345.1855469,169,103,272,,
10,368540,359.9023438,237,150,387,,
10,383628,374.6367188,269,160,429,,
10,398714,389.3691406,215,117,332,,
10,413796,404.0976563,223,139,362,,
10,428178,418.1425781,290,148,438,,
10,442548,432.1757813,232,117,349,,
10,456922,446.2128906,241,114,355,,
10,471310,460.2636719,259,167,426,,
10,485678,474.2949219,238,132,370,,
10,500042,488.3222656,246,143,389,,
10,514418,502.3613281,213,110,323,,
10,528786,516.3925781,313,164,477,,
10,543156,530.4257813,385,176,561,,
10,557528,544.4609375,341,151,492,,
10,571900,558.4960938,349,155,504,,
10,586282,572.5410156,264,104,368,,
10,600658,586.5800781,250,97,347,,
10,615024,600.609375,246,123,369,BAn10m7 (iteration 3),
10,15160,14.8046875,165,112,277,,
10,29536,28.84375,177,117,294,,
10,43908,42.87890625,150,90,240,,
10,58292,56.92578125,128,85,213,,
10,72660,70.95703125,158,96,254,,
10,87040,85,143,98,241,,
10,101412,99.03515625,152,100,252,,
10,115786,113.0722656,146,93,239,,
10,130140,127.0898438,125,78,203,,
10,144510,141.1230469,134,86,220,,
10,158886,155.1621094,146,92,238,,
10,173260,169.1992188,160,107,267,,
10,187638,183.2402344,173,107,280,,
10,202722,197.9707031,162,94,256,,
10,217780,212.6757813,151,98,249,,
10,232852,227.3945313,151,95,246,,
10,247932,242.1210938,176,112,288,,
10,263010,256.8457031,156,91,247,,
10,278080,271.5625,200,119,319,,
10,293154,286.2832031,177,96,273,,
10,308220,300.9960938,146,100,246,,
10,323296,315.71875,181,101,282,,
10,338372,330.4414063,171,100,271,,
10,353448,345.1640625,184,118,302,,
10,368524,359.8867188,191,85,276,,
10,383614,374.6230469,168,93,261,,
10,398688,389.34375,213,118,331,,
10,413754,404.0566406,197,125,322,,
10,428120,418.0859375,196,119,315,,
10,442502,432.1308594,237,130,367,,
10,456872,446.1640625,230,123,353,,
10,471264,460.21875,168,87,255,,
10,485636,474.2539063,196,88,284,,
10,499992,488.2734375,203,105,308,,
10,514362,502.3066406,222,99,321,,
10,528738,516.3457031,219,121,340,,
10,543106,530.3769531,179,98,277,,
10,557478,544.4121094,200,112,312,,300.4
10,571858,558.4550781,211,109,320,,
10,586242,572.5019531,214,122,336,,
10,600626,586.5488281,201,95,296,,
10,615006,600.5917969,206,103,309,BAn10m7 (iteration 4),
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,315.25
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,#DIV/0!
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
